     n      m             Cnm             Snm 
    78     66   -1.003911E-09   -9.321020E-10 
    78     67    1.347010E-09    1.946183E-10 
    78     68   -1.187086E-09   -1.007909E-09 
    78     69   -2.238490E-10   -1.790681E-10 
    78     70   -7.213346E-10   -1.037978E-09 
    78     71   -8.090259E-11    1.650539E-09 
    78     72    1.520846E-09    2.719635E-09 
    78     73   -2.890888E-09    3.701870E-09 
    78     74    3.208533E-09   -2.400175E-10 
    78     75   -6.471955E-10   -8.822686E-10 
    78     76   -1.329486E-09    2.281841E-09 
    78     77   -1.815197E-09   -2.098219E-09 
    78     78    3.247821E-09   -1.318842E-09 
    79      0   -9.933929E-10   -9.933929E-10 
    79      1   -8.802697E-10    1.236088E-09 
    79      2   -2.860471E-10   -5.569116E-10 
    79      3   -1.913858E-09    3.884935E-09 
    79      4   -1.683351E-09   -1.420618E-09 
    79      5   -1.917782E-09   -8.977127E-10 
    79      6   -2.597704E-09   -1.345542E-09 
    79      7    8.977238E-10   -6.537470E-10 
    79      8   -4.203839E-11    1.758054E-09 
    79      9   -7.479867E-10    1.709023E-09 
    79     10   -1.428938E-09    7.609136E-10 
    79     11   -3.176014E-10   -2.739097E-09 
    79     12   -1.210407E-09    1.687992E-09 
    79     13   -2.576869E-09    2.280343E-10 
    79     14   -5.139478E-10   -1.338863E-09 
    79     15   -3.211611E-09    3.558080E-10 
    79     16   -4.120506E-09   -1.581520E-09 
    79     17    8.234930E-10    7.466512E-10 
    79     18    5.959407E-10   -4.821428E-11 
    79     19   -3.602353E-09    8.770920E-10 
    79     20   -6.761751E-10    1.151724E-09 
    79     21   -7.035384E-10    1.877596E-10 
    79     22    1.514044E-09   -1.921206E-09 
    79     23   -1.701633E-09    2.447040E-09 
    79     24    8.538747E-10   -1.502105E-09 
    79     25   -2.516230E-09    1.011085E-10 
    79     26    9.057147E-10   -2.868532E-09 
    79     27   -1.438072E-09    7.546310E-11 
    79     28    2.373769E-10   -1.189299E-10 
    79     29    3.611762E-10    1.898649E-09 
    79     30   -8.974126E-10   -5.759723E-10 
    79     31    2.370816E-09    2.476212E-10 
    79     32   -7.532524E-10   -2.639734E-09 
    79     33    2.851124E-09    6.306324E-10 
    79     34    1.402959E-09   -2.125852E-10 
    79     35   -2.049178E-09   -9.108757E-10 
    79     36   -1.551212E-09    4.077441E-10 
    79     37    3.322523E-10   -1.660598E-09 
    79     38   -1.901862E-09    1.482674E-09 
    79     39   -1.413267E-09   -8.925245E-10 
    79     40    3.162649E-09   -9.727589E-10 
    79     41   -1.322976E-09   -8.194568E-10 
    79     42   -1.456949E-09    4.696435E-11 
    79     43    1.866787E-09   -1.076961E-09 
    79     44    1.218971E-09   -2.632950E-09 
    79     45   -3.993391E-10   -2.221318E-11 
    79     46    7.064668E-10    1.461447E-09 
    79     47    1.101158E-09   -4.594639E-10 
    79     48    6.561125E-10   -1.399661E-10 
    79     49    7.625683E-10    1.356357E-09 
    79     50   -6.998378E-10    2.781496E-09 
    79     51    3.056489E-10    1.276923E-09 
    79     52    1.830124E-10   -2.177297E-09 
    79     53    1.333380E-10   -3.115691E-09 
    79     54   -2.422473E-09   -1.582234E-09 
    79     55    1.995196E-09    7.115282E-11 
    79     56    1.138044E-09   -6.872757E-10 
    79     57   -6.708371E-10    6.074905E-10 
    79     58    2.244502E-09   -2.803246E-09 
    79     59    4.193058E-09   -7.971804E-10 
    79     60    1.984648E-09   -1.880861E-09 
    79     61    1.144472E-09    1.355348E-09 
    79     62    8.122436E-10    2.411307E-09 
    79     63   -2.277138E-09    1.302335E-09 
    79     64   -7.898424E-10    2.781214E-09 
    79     65   -1.028213E-09    6.455823E-09 
    79     66   -5.970341E-09   -3.060993E-09 
    79     67   -6.665252E-10   -1.007503E-10 
    79     68   -2.247763E-09    1.221989E-09 
    79     69   -2.365877E-09   -3.526901E-09 
    79     70    3.926940E-09    2.407341E-09 
    79     71    2.078556E-09    3.806553E-10 
    79     72    4.362648E-10    1.091598E-09 
    79     73   -2.943050E-09   -8.878967E-10 
    79     74    1.273966E-09    8.395205E-10 
    79     75   -1.641664E-09    2.097962E-09 
    79     76   -5.806718E-10   -9.027299E-11 
    79     77   -2.211252E-09    2.702215E-10 
    79     78   -2.211398E-09    5.551814E-10 
    79     79   -1.243511E-09    1.321525E-09 
    80      0   -1.531334E-11   -1.531334E-11 
    80      1   -8.649437E-11   -9.673555E-10 
    80      2   -2.149572E-09   -1.096735E-09 
    80      3    2.374468E-09   -5.788379E-10 
    80      4   -2.470905E-09   -1.067643E-09 
    80      5    6.924864E-12    9.113291E-10 
    80      6    9.274094E-11    6.476219E-11 
    80      7    3.358933E-10   -6.397981E-10 
    80      8   -2.598813E-09    1.167026E-09 
    80      9    3.891697E-10   -1.808637E-09 
    80     10    1.626870E-09    1.093131E-09 
    80     11   -7.484545E-10   -9.945262E-10 
    80     12   -2.725035E-09   -1.187233E-09 
    80     13   -9.950303E-10   -1.655120E-09 
    80     14    1.765114E-09   -2.564023E-09 
    80     15   -4.767134E-10   -9.238961E-10 
    80     16   -3.807024E-10    3.605877E-10 
    80     17   -1.055504E-09   -1.715002E-09 
    80     18   -6.151255E-10   -3.341580E-11 
    80     19    4.221474E-10    2.337744E-09 
    80     20    9.568516E-11   -2.729122E-10 
    80     21   -3.012688E-09    2.864756E-09 
    80     22    2.186271E-09   -1.766880E-09 
    80     23   -6.455066E-10    4.037571E-09 
    80     24    3.528147E-09   -2.903574E-09 
    80     25   -6.805674E-10   -6.207487E-10 
    80     26    6.263293E-10   -2.230679E-11 
    80     27    8.281969E-10    2.291739E-09 
    80     28   -1.387718E-09    2.668027E-09 
    80     29   -1.074226E-09    9.295716E-10 
    80     30   -3.799541E-09    8.528181E-10 
    80     31    2.572812E-09    3.494787E-10 
    80     32   -7.872428E-10   -2.068773E-10 
    80     33    1.774940E-10   -2.450327E-09 
    80     34   -1.158202E-09   -2.683222E-09 
    80     35    4.839052E-10   -2.790080E-09 
    80     36    1.831569E-09   -8.050284E-10 
    80     37    9.021398E-10   -3.928659E-09 
    80     38    1.273301E-09    1.833389E-09 
    80     39   -1.107870E-09    9.238468E-10 
    80     40   -3.456533E-11   -7.764325E-10 
    80     41   -6.692041E-10    2.565266E-09 
    80     42    3.383133E-10   -2.654398E-09 
    80     43    3.649174E-10   -3.006877E-10 
    80     44   -1.672941E-09   -1.035491E-09 
    80     45   -3.280271E-10   -1.721217E-09 
    80     46    9.281142E-10    3.778228E-10 
    80     47   -2.964749E-09   -1.900043E-09 
    80     48    2.583516E-09    2.020977E-09 
    80     49    1.790289E-09    8.141183E-10 
    80     50   -6.026881E-11    2.000481E-09 
    80     51    8.314006E-10    2.095770E-09 
    80     52   -2.378876E-09   -2.515768E-10 
    80     53   -6.913433E-10   -8.125842E-10 
    80     54   -1.386593E-10   -1.225102E-09 
    80     55    2.112084E-09    1.054637E-09 
    80     56    1.002046E-09   -8.932896E-10 
    80     57   -7.067320E-10    1.038110E-09 
    80     58   -6.033644E-10    1.862836E-10 
    80     59    7.530239E-10    5.364201E-10 
    80     60   -1.501737E-09   -4.840414E-10 
    80     61    1.311203E-09    7.545252E-10 
    80     62   -2.580648E-09    5.939397E-10 
    80     63   -4.692714E-09   -5.257521E-10 
    80     64    2.286616E-09   -2.380952E-09 
    80     65   -8.061854E-10   -2.892500E-09 
    80     66    8.355680E-10    1.272625E-09 
    80     67    3.826420E-09    3.976375E-10 
    80     68   -7.516833E-10    1.124726E-09 
    80     69   -5.373532E-10    1.990601E-09 
    80     70   -2.045480E-09    8.765263E-10 
    80     71   -4.088270E-09    8.572788E-10 
    80     72   -3.937631E-09    1.039332E-09 
    80     73    1.361684E-09   -4.138627E-10 
    80     74    3.626718E-09   -3.729606E-09 
    80     75    6.064196E-09    1.518323E-09 
    80     76   -7.862574E-10   -9.040623E-10 
    80     77    1.530906E-09    1.048383E-09 
    80     78   -1.354625E-09    2.551810E-09 
    80     79    1.150654E-10   -6.700247E-10 
    80     80   -1.405360E-09   -2.748835E-09 
    81      0    8.906244E-10    8.906244E-10 
    81      1   -1.155081E-09   -3.681530E-10 
    81      2   -1.177207E-09    3.237549E-10 
    81      3    1.898504E-10   -5.682122E-10 
    81      4   -7.897866E-10    1.952355E-09 
    81      5   -1.308639E-09   -3.210756E-09 
    81      6    9.815994E-11    1.147605E-09 
    81      7    1.167884E-09   -1.070887E-09 
    81      8   -1.208297E-09    1.398199E-09 
    81      9   -1.600108E-11   -2.790074E-09 
    81     10    1.280474E-09   -2.052625E-09 
    81     11    7.540391E-10   -2.731138E-09 
    81     12   -1.903525E-10   -2.631453E-09 
    81     13    1.376550E-11   -3.918290E-10 
    81     14    1.242505E-09   -1.983858E-09 
    81     15   -2.241503E-09   -2.242796E-09 
    81     16    1.639892E-09   -1.878507E-09 
    81     17   -1.738727E-10    2.031430E-09 
    81     18    2.917451E-10   -6.347017E-10 
    81     19   -3.650344E-10    1.214055E-09 
    81     20    2.051228E-10   -1.700045E-09 
    81     21    1.498005E-09    1.199379E-10 
    81     22    1.356742E-09    3.585090E-10 
    81     23    1.858060E-09    2.044164E-09 
    81     24   -1.005349E-10   -1.159730E-09 
    81     25    2.982065E-09   -6.404673E-10 
    81     26   -5.900327E-10    9.274311E-10 
    81     27    4.226467E-09    1.799718E-09 
    81     28   -2.400166E-09    2.036299E-09 
    81     29   -1.966474E-09   -1.183780E-09 
    81     30   -5.628751E-10   -2.939312E-10 
    81     31    2.826418E-09    1.848365E-10 
    81     32    2.696970E-09    1.491419E-09 
    81     33   -2.578955E-09   -2.578229E-09 
    81     34   -1.784732E-09    2.306368E-09 
    81     35   -7.088051E-10   -1.681199E-09 
    81     36    1.918909E-09    1.048811E-09 
    81     37   -2.507606E-09   -1.441207E-09 
    81     38   -1.611780E-09   -3.484658E-09 
    81     39   -6.647193E-10   -5.514885E-10 
    81     40   -3.097444E-10    5.611632E-10 
    81     41    1.402004E-09   -1.697065E-09 
    81     42    3.356880E-09   -1.823776E-09 
    81     43    1.198624E-09    2.498155E-09 
    81     44    9.817075E-10    2.508773E-09 
    81     45    2.533013E-09   -6.813862E-10 
    81     46    9.069218E-11    5.718966E-10 
    81     47   -3.728742E-09    1.494524E-09 
    81     48   -2.043617E-09   -7.634999E-10 
    81     49   -2.663574E-09    8.800098E-10 
    81     50   -2.722437E-09   -4.613594E-10 
    81     51   -1.624848E-09   -8.809297E-10 
    81     52    3.790683E-10   -7.981110E-10 
    81     53    1.915875E-09   -3.287418E-09 
    81     54    1.725816E-09   -1.948730E-09 
    81     55    1.252291E-09    1.081946E-09 
    81     56    9.047238E-10    2.716931E-09 
    81     57   -1.818002E-09    1.825681E-10 
    81     58   -1.946903E-09   -1.415345E-09 
    81     59    4.095423E-10   -1.180125E-09 
    81     60   -2.880725E-09   -1.673630E-09 
    81     61    2.283969E-09   -2.257094E-09 
    81     62   -6.212570E-10    9.130315E-10 
    81     63   -2.098133E-09   -8.489272E-10 
    81     64   -5.079337E-10   -1.748568E-09 
    81     65    2.399872E-09    2.508774E-09 
    81     66   -2.340635E-09   -1.300317E-09 
    81     67    3.461295E-09   -3.654990E-09 
    81     68   -3.003556E-09    1.955858E-09 
    81     69   -6.223660E-11   -2.258117E-09 
    81     70    1.008371E-09   -8.948699E-11 
    81     71    3.987282E-09    2.955847E-09 
    81     72   -2.642350E-10   -9.660779E-10 
    81     73    2.996773E-09    1.190545E-09 
    81     74    1.698143E-09   -1.961773E-09 
    81     75   -1.781979E-09    1.872722E-09 
    81     76   -1.005665E-09   -2.673931E-09 
    81     77    2.272356E-09   -9.785133E-10 
    81     78    4.713912E-10   -1.196163E-09 
    81     79   -1.507743E-09   -1.125845E-09 
    81     80    3.791345E-09    4.961431E-10 
    81     81    1.781696E-09    3.759986E-09 
    82      0   -9.633153E-11   -9.633153E-11 
    82      1   -1.608061E-09    2.972989E-10 
    82      2    6.889309E-10   -2.582626E-09 
    82      3   -6.840772E-10   -1.440752E-09 
    82      4    1.214857E-09    1.820259E-09 
    82      5   -3.386884E-09   -7.545425E-10 
    82      6    2.711407E-09    1.334317E-09 
    82      7    1.163553E-09   -3.406837E-09 
    82      8   -2.258056E-10    5.048227E-10 
    82      9    1.446488E-09   -5.271500E-10 
    82     10    4.675247E-09   -6.011775E-10 
    82     11    3.877228E-10   -4.051295E-10 
    82     12   -1.869628E-10   -1.139622E-09 
    82     13    1.673794E-09   -1.058636E-10 
    82     14   -1.913174E-10    2.637835E-10 
    82     15    6.816057E-10   -3.173219E-10 
    82     16   -7.316258E-11   -3.783396E-09 
    82     17   -2.999850E-09    8.101955E-10 
    82     18   -3.206596E-10   -2.634678E-09 
    82     19    4.830333E-10    1.002435E-09 
    82     20    1.494604E-09   -5.996096E-10 
    82     21    1.097726E-09   -3.604702E-09 
    82     22    6.755598E-10    2.812376E-09 
    82     23    2.925658E-09    3.474523E-11 
    82     24   -1.305723E-09    5.931998E-11 
    82     25    3.868504E-09   -1.769961E-09 
    82     26   -2.623286E-09    4.037701E-10 
    82     27    1.027652E-09   -1.085134E-09 
    82     28   -1.301693E-09    4.039702E-09 
    82     29   -1.062408E-09   -2.043066E-09 
    82     30    2.328667E-09   -3.132109E-09 
    82     31    3.231448E-09    1.725529E-09 
    82     32    3.471046E-09    2.131531E-09 
    82     33   -3.512773E-09   -3.649936E-10 
    82     34   -1.081438E-09    6.192175E-10 
    82     35   -8.306450E-11   -3.728061E-10 
    82     36    4.150692E-10    9.938986E-10 
    82     37   -1.847186E-09    1.565770E-09 
    82     38   -1.893379E-09   -3.927373E-09 
    82     39    4.009110E-11    2.353392E-09 
    82     40    1.336070E-09    7.681724E-10 
    82     41   -6.830917E-10   -3.967138E-10 
    82     42    3.706202E-09    9.508240E-10 
    82     43    2.380045E-09    3.826570E-09 
    82     44   -1.145183E-09    2.081210E-09 
    82     45    8.289588E-10   -3.038238E-09 
    82     46   -2.000947E-09    3.177032E-09 
    82     47   -6.523748E-10    1.684380E-09 
    82     48   -2.111796E-09   -1.021443E-09 
    82     49   -1.859892E-09    1.372663E-09 
    82     50   -7.656523E-10   -3.751250E-09 
    82     51   -5.903660E-10    7.294851E-11 
    82     52    2.320529E-09    4.694263E-10 
    82     53    9.385238E-10    9.542461E-10 
    82     54    1.533074E-09    1.585628E-09 
    82     55   -5.918716E-10    1.054732E-09 
    82     56   -1.455962E-09    1.351742E-09 
    82     57   -2.133893E-09   -2.504452E-09 
    82     58    4.880472E-10   -7.079303E-10 
    82     59    2.876215E-09   -2.414875E-09 
    82     60   -5.107774E-10   -6.201074E-10 
    82     61   -6.417214E-11   -1.373646E-09 
    82     62   -1.565729E-09    4.310904E-09 
    82     63   -1.266378E-09    8.947998E-10 
    82     64   -2.294310E-09    8.057435E-10 
    82     65   -2.678627E-09    5.685923E-10 
    82     66   -2.643831E-09   -4.137818E-09 
    82     67   -8.769004E-10   -3.850285E-09 
    82     68    9.406122E-10   -4.309878E-09 
    82     69    5.236579E-09   -2.877866E-09 
    82     70    2.361978E-10    2.483961E-09 
    82     71    1.182097E-09   -9.063143E-10 
    82     72   -1.299288E-09    1.037906E-09 
    82     73   -1.153587E-09   -1.586279E-10 
    82     74   -2.148658E-09    7.052950E-10 
    82     75   -7.360029E-10   -1.137812E-10 
    82     76   -1.664842E-09    2.031780E-09 
    82     77   -1.874660E-10   -1.290198E-09 
    82     78   -1.378813E-09    1.244708E-09 
    82     79    3.584555E-10   -1.020364E-09 
    82     80    3.114704E-09   -2.201064E-09 
    82     81   -6.075013E-10    4.922839E-10 
    82     82   -3.291914E-09    1.176371E-09 
    83      0    6.185604E-10    6.185604E-10 
    83      1    7.903542E-10   -2.336370E-09 
    83      2    5.856162E-13   -1.788069E-09 
    83      3   -1.102777E-09    7.135462E-10 
    83      4    1.545366E-09   -2.064881E-09 
    83      5   -1.977243E-09    4.910700E-10 
    83      6    4.548277E-09    1.173193E-09 
    83      7   -1.503970E-09   -3.234967E-10 
    83      8    6.091506E-10    9.188856E-10 
    83      9    2.510439E-09    9.920502E-10 
    83     10    2.864645E-09   -1.034468E-09 
    83     11    2.809187E-10   -2.161874E-10 
    83     12   -1.446444E-09    3.719324E-09 
    83     13    3.780608E-11    1.652943E-09 
    83     14    4.125830E-10   -3.196303E-10 
    83     15   -1.836699E-09   -1.759492E-09 
    83     16   -1.372740E-09    6.666368E-10 
    83     17    7.509956E-10    1.531130E-09 
    83     18   -3.176889E-09   -9.013519E-10 
    83     19    7.039910E-10    2.223689E-09 
    83     20   -2.998658E-09    8.735272E-10 
    83     21    8.927293E-10   -6.247917E-10 
    83     22   -3.629566E-09   -9.301029E-10 
    83     23   -1.945386E-09   -2.902898E-09 
    83     24   -1.318823E-09    1.104767E-09 
    83     25    1.607820E-09   -1.331553E-09 
    83     26    1.851407E-09    3.719826E-10 
    83     27   -2.914275E-09   -3.372089E-09 
    83     28    1.429366E-09    1.602794E-09 
    83     29   -1.904914E-09   -1.428371E-09 
    83     30    1.276435E-09   -3.361454E-10 
    83     31    1.800347E-09    1.394845E-09 
    83     32    6.067772E-10   -1.836053E-09 
    83     33   -1.621082E-09    1.809625E-10 
    83     34    1.184137E-09   -4.479632E-09 
    83     35   -3.541906E-10    3.963793E-10 
    83     36    2.227774E-09    1.376677E-09 
    83     37   -2.010180E-10    3.324019E-09 
    83     38   -5.758692E-10   -8.371440E-10 
    83     39    3.830409E-09    2.709532E-09 
    83     40   -1.890130E-09    2.799732E-09 
    83     41   -3.160321E-09    8.537893E-11 
    83     42    1.398466E-09    1.263714E-09 
    83     43   -1.819277E-09    3.484446E-09 
    83     44   -2.401023E-10   -3.032071E-10 
    83     45   -5.186636E-10   -7.069346E-10 
    83     46    1.930500E-09   -8.068505E-10 
    83     47   -2.710829E-11   -2.465106E-09 
    83     48   -1.009938E-10    8.196570E-11 
    83     49    4.168962E-09   -3.876069E-10 
    83     50    1.187104E-09   -1.000325E-09 
    83     51   -9.089263E-10    2.730261E-10 
    83     52   -2.010692E-09    2.468738E-09 
    83     53   -4.531837E-10    2.358976E-09 
    83     54   -3.800908E-10    8.032792E-10 
    83     55    3.368161E-11   -2.831160E-09 
    83     56   -8.945284E-11   -1.565439E-09 
    83     57    3.715916E-10    7.256376E-10 
    83     58    7.876944E-10    1.451685E-09 
    83     59    2.865257E-10    5.219782E-10 
    83     60   -2.979727E-09   -6.514434E-10 
    83     61   -9.651178E-10   -5.168726E-10 
    83     62    3.408088E-10   -4.143826E-10 
    83     63   -1.059250E-09   -5.565198E-11 
    83     64    8.457130E-10    2.953809E-10 
    83     65   -1.305124E-09   -2.401928E-09 
    83     66   -1.555298E-09   -1.713190E-09 
    83     67   -6.171354E-10   -2.866730E-10 
    83     68    6.493520E-10    2.210218E-09 
    83     69   -3.876876E-09   -3.784420E-09 
    83     70    8.050348E-10    1.039411E-09 
    83     71   -3.409325E-09   -2.096484E-09 
    83     72   -1.667155E-09    8.889004E-11 
    83     73    2.015571E-09   -2.320461E-09 
    83     74    2.466662E-09    4.168460E-10 
    83     75   -1.392696E-09   -4.014748E-09 
    83     76   -1.904204E-09    8.551424E-12 
    83     77    1.341171E-09   -9.239145E-10 
    83     78   -3.623532E-09    2.803727E-09 
    83     79    1.251749E-10   -3.129613E-09 
    83     80   -3.005918E-10    1.434641E-09 
    83     81    1.899699E-09    6.740257E-10 
    83     82   -3.571552E-10   -1.624142E-09 
    83     83    2.441856E-09   -5.098560E-09 
    84      0    2.981166E-09    2.981166E-09 
    84      1    2.518312E-09   -2.958410E-10 
    84      2    8.721816E-10    7.847345E-10 
    84      3   -7.544880E-10    2.256333E-10 
    84      4   -9.853848E-10   -4.648483E-10 
    84      5   -6.307583E-10    1.708272E-09 
    84      6   -3.868880E-10    1.725255E-10 
    84      7    4.104321E-10    7.460087E-10 
    84      8   -1.164563E-09   -1.049147E-09 
    84      9    1.850192E-09    2.270339E-09 
    84     10   -8.169631E-11   -1.704291E-10 
    84     11   -2.424485E-09    2.063555E-09 
    84     12    9.540807E-10    1.572704E-09 
    84     13   -1.697922E-10    1.310030E-10 
    84     14    2.919218E-10    2.815447E-09 
    84     15   -8.547072E-10   -5.357307E-10 
    84     16   -2.268348E-10    1.327928E-09 
    84     17    1.013488E-09   -1.022016E-09 
    84     18   -4.595005E-09    3.326341E-09 
    84     19   -1.517677E-10    3.405399E-09 
    84     20   -3.250434E-09    1.859983E-09 
    84     21   -5.765318E-10   -5.691076E-10 
    84     22    3.993569E-10    7.697239E-10 
    84     23   -1.386642E-09   -2.554310E-09 
    84     24   -4.082191E-10    7.340015E-10 
    84     25   -1.668990E-09   -7.086859E-11 
    84     26    3.225561E-10   -2.007064E-09 
    84     27   -4.339706E-09    6.257632E-10 
    84     28    2.778880E-09   -1.277465E-09 
    84     29   -4.892242E-10    1.248195E-09 
    84     30    2.166091E-09    6.669441E-10 
    84     31   -1.324092E-09    3.310325E-10 
    84     32   -1.666413E-09   -2.243419E-09 
    84     33    2.157238E-09   -7.799416E-11 
    84     34    7.367974E-10   -4.939946E-09 
    84     35    2.240436E-09    9.375453E-10 
    84     36    1.921892E-10   -4.503232E-11 
    84     37   -3.079924E-10    8.116306E-10 
    84     38   -1.304424E-09    1.479646E-09 
    84     39    1.560659E-09   -1.871933E-09 
    84     40   -5.463977E-10    1.543272E-09 
    84     41   -1.570552E-10   -1.202815E-09 
    84     42   -5.027556E-10    2.526339E-10 
    84     43   -8.262829E-10    3.646530E-09 
    84     44   -1.041466E-09   -2.242993E-09 
    84     45    3.054416E-09   -8.358619E-10 
    84     46    1.101543E-09   -9.719658E-10 
    84     47   -1.746330E-09   -2.716049E-09 
    84     48    2.136111E-09    4.558186E-10 
    84     49    6.108953E-10   -1.930760E-09 
    84     50    8.275825E-10    2.271155E-09 
    84     51    2.007103E-09   -7.154827E-10 
    84     52   -3.328267E-10   -2.308826E-10 
    84     53    5.147220E-10   -4.741692E-11 
    84     54   -5.852524E-10   -1.540135E-10 
    84     55    8.411170E-10    1.189475E-09 
    84     56    1.777112E-09    2.813365E-10 
    84     57    2.107364E-09    1.322265E-09 
    84     58   -8.030732E-10    7.678758E-10 
    84     59   -1.002858E-09    1.602189E-09 
    84     60   -1.280947E-09   -3.454167E-10 
    84     61   -4.991419E-10    5.617753E-10 
    84     62   -2.022970E-09   -2.502224E-09 
    84     63   -1.827491E-09   -7.502757E-10 
    84     64    4.978212E-10   -1.424365E-10 
    84     65   -2.724519E-09   -6.215067E-10 
    84     66    1.722787E-09   -4.191092E-10 
    84     67    1.618484E-09   -8.811047E-10 
    84     68   -2.455771E-09    1.314391E-09 
    84     69    1.515945E-09   -2.429673E-09 
    84     70    3.976354E-10    3.368766E-09 
    84     71   -2.697001E-09    2.013102E-09 
    84     72    5.505013E-10    3.319869E-09 
    84     73   -5.451563E-09    1.852927E-09 
    84     74   -1.132994E-09    2.101487E-09 
    84     75   -2.184287E-09   -1.949350E-09 
    84     76   -1.578418E-09    4.317160E-10 
    84     77    3.865739E-10   -1.428145E-09 
    84     78    2.824032E-09    1.079655E-10 
    84     79    7.468112E-10    9.128757E-10 
    84     80   -9.350823E-10    3.709504E-09 
    84     81   -5.890821E-11    3.582201E-09 
    84     82   -1.303840E-09   -6.619192E-10 
    84     83    2.330620E-10    2.089136E-09 
    84     84    2.624104E-09    1.292456E-09 
    85      0   -1.485104E-09   -1.485104E-09 
    85      1   -2.479652E-10    1.811708E-09 
    85      2    2.336099E-09    1.393265E-09 
    85      3   -1.498459E-09    2.277489E-09 
    85      4   -1.678172E-09   -2.047629E-09 
    85      5   -1.058805E-09    5.175086E-10 
    85      6   -3.533969E-09    4.143132E-10 
    85      7   -2.937578E-09    8.633845E-11 
    85      8   -2.863310E-10   -8.656090E-10 
    85      9    1.119725E-09    9.265911E-11 
    85     10   -2.563168E-09    9.620221E-10 
    85     11   -7.215628E-10   -2.068601E-09 
    85     12   -2.440590E-09    2.113422E-09 
    85     13    3.981421E-10   -2.093521E-09 
    85     14    1.288520E-09   -4.170824E-11 
    85     15    2.084404E-09    9.382732E-10 
    85     16   -1.743145E-09    2.112552E-09 
    85     17    6.528038E-11    1.142131E-09 
    85     18    3.587781E-10   -1.697043E-10 
    85     19   -8.804907E-10   -5.645664E-10 
    85     20    1.510581E-09    1.245257E-09 
    85     21   -5.801289E-10    2.752833E-09 
    85     22    2.295289E-09    2.485800E-09 
    85     23   -4.930711E-10   -1.946439E-09 
    85     24    2.018778E-09    2.679154E-09 
    85     25   -2.085520E-09    1.110688E-09 
    85     26    8.253027E-10   -1.762235E-09 
    85     27   -6.630911E-10    2.304083E-09 
    85     28    1.418326E-10   -2.607818E-09 
    85     29   -1.512300E-09    1.508657E-09 
    85     30    5.632840E-10   -8.688033E-10 
    85     31   -1.676025E-09   -5.396224E-10 
    85     32   -8.130236E-10   -2.663322E-09 
    85     33    3.480084E-09    3.872976E-10 
    85     34   -4.709606E-10    7.048840E-11 
    85     35    1.642113E-09   -3.345460E-10 
    85     36   -1.160374E-09   -1.279128E-09 
    85     37    3.545520E-10   -1.078856E-09 
    85     38    2.522383E-10    1.397851E-09 
    85     39   -2.451675E-10   -2.566251E-09 
    85     40   -1.347580E-09   -3.406256E-10 
    85     41   -1.432938E-09   -2.664568E-09 
    85     42    2.018520E-09   -7.446992E-10 
    85     43    2.191132E-10   -1.541157E-10 
    85     44    9.609543E-10   -2.482160E-09 
    85     45    1.765217E-09    7.012868E-10 
    85     46   -1.975607E-09    9.246262E-10 
    85     47    1.672039E-09    2.843963E-10 
    85     48    2.116145E-09   -2.175381E-09 
    85     49   -4.876051E-10   -1.113052E-09 
    85     50    2.423417E-10    5.109307E-10 
    85     51   -1.453390E-09   -2.366528E-09 
    85     52    1.237591E-09   -1.683997E-09 
    85     53    3.900243E-11   -1.131679E-09 
    85     54   -1.380073E-09   -1.859095E-10 
    85     55    6.435269E-10   -5.599136E-11 
    85     56    1.859862E-09   -1.338810E-09 
    85     57    1.660340E-10   -2.169949E-10 
    85     58   -8.099060E-10    2.125909E-09 
    85     59    1.034139E-09    4.491688E-10 
    85     60    2.402722E-09    1.564116E-10 
    85     61    2.068250E-10   -2.387182E-09 
    85     62   -7.016948E-10   -4.262839E-10 
    85     63    1.455915E-09   -2.479127E-09 
    85     64    8.436068E-10    5.152969E-10 
    85     65    4.623311E-10   -3.184353E-10 
    85     66    4.362836E-10   -2.005039E-10 
    85     67   -3.605180E-10    1.480588E-09 
    85     68   -6.082792E-11   -5.672776E-10 
    85     69   -2.055501E-09    1.157528E-09 
    85     70    3.134752E-09   -1.420434E-09 
    85     71   -2.807645E-09    3.092111E-09 
    85     72   -1.558767E-09   -7.609447E-10 
    85     73   -1.895017E-09   -4.188783E-10 
    85     74    2.200449E-09   -8.158368E-10 
    85     75    1.709457E-09    3.714951E-09 
    85     76    4.999918E-10   -8.584252E-10 
    85     77   -3.943745E-10    2.019000E-09 
    85     78   -7.741320E-10   -2.005200E-10 
    85     79   -1.725010E-09   -1.988707E-09 
    85     80    2.428707E-09    6.639357E-10 
    85     81   -6.021149E-10   -3.100418E-09 
    85     82   -2.660201E-10   -9.853999E-10 
    85     83    1.736662E-09   -1.143047E-09 
    85     84    2.435689E-09    1.775071E-09 
    85     85   -3.358332E-09    1.295626E-10 
    86      0   -1.709390E-09   -1.709390E-09 
    86      1    1.310706E-09   -6.650701E-11 
    86      2   -4.151051E-10   -2.601727E-09 
    86      3   -6.098836E-10    1.328928E-09 
    86      4    3.372451E-10    4.397482E-10 
    86      5    2.502113E-09   -6.338908E-10 
    86      6   -1.260318E-10   -4.632975E-11 
    86      7    3.937671E-11   -1.650651E-09 
    86      8   -2.376624E-09    9.552903E-10 
    86      9    1.855278E-09    8.686370E-11 
    86     10   -3.788072E-09    5.284621E-11 
    86     11   -1.137585E-09   -1.930817E-09 
